STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,EDUCATION_LEV,Education level,EXP_SOURCE,Financing source,EXP_DESTINATION,Destination of expenditure,EXPENDITURE_TYPE,Type of expenditure,PRICE_BASE,Price base,UNIT_MEASURE,Unit of measure,Q_SHEET,Questionnaire sheet,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period,Q_SHEET_ROW_ID,Questionnaire row ID
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,AUT,Austria,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2016,,16520.287,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,AUT,Austria,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2015,,15885.461,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,AUT,Austria,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2021,,18571.2010717105,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,AUT,Austria,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2020,,17515.311,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,AUT,Austria,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2019,,17307.941,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,AUT,Austria,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2018,,16873.82,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,AUT,Austria,EXP,Expenditure on education,ISCED11_1T8,Primary to tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2017,,16627.973,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,ITA,Italy,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2016,,9201.9619,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,ITA,Italy,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2015,,9415.0981,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,ITA,Italy,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2021,,10688.9584945571,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,ITA,Italy,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2020,,10344.755,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,ITA,Italy,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2019,,9915.1646,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,ITA,Italy,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2018,,9892.7222,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,ITA,Italy,EXP,Expenditure on education,ISCED11_5T8,Tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2017,,9640.4757,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,NZL,New Zealand,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2017,,8802.99187203493,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,NZL,New Zealand,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2016,,8535.87132628446,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,NZL,New Zealand,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2015,,8247.35214682391,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,NZL,New Zealand,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2022,,12955.8582916142,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,NZL,New Zealand,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2021,,12402.6116109651,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,NZL,New Zealand,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2020,,11029.704,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,NZL,New Zealand,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2019,,9727.4621,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE(3.0),"Full dataset - Indicators, source, destination and nature of expenditure on education",I,NZL,New Zealand,EXP,Expenditure on education,ISCED11_1T4,Primary to post-secondary non-tertiary education,S13,General government,INST_EDU,All educational institutions,DIR_EXP,Expenditure for educational institutions,V,Current prices,XDC,National currency,SOURCE,FIN1-SOURCE - Source of expenditure on education,2018,,9175.08520406653,,A,Normal value,6,Millions,0,Zero,,,G5,"G5: Government sources, Expenditure of all levels consolidated, Direct expenditure for educational institutions, Total: Direct expenditure for all educational institutions"
